# lat,lon,tnum,Layer_1_depth,Layer_2_depth,Layer_3_depth,Layer_4_depth,Layer_5_depth,Layer_6_depth,Layer_7_depth,Layer_8_depth,Layer_9_depth
7.806069876958254383e+01,6.831402171305160209e+01,6.060000000000000000e+02,6.945899999999999181e+02,4.644120000000000346e+02,3.788979999999999677e+02,2.943979999999999677e+02,2.102359999999999900e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806068201381361860e+01,6.831412310606737037e+01,6.070000000000000000e+02,6.949279999999999973e+02,4.647500000000000000e+02,3.792360000000000468e+02,2.943979999999999677e+02,2.102359999999999900e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806066674276101480e+01,6.831422911901012185e+01,6.080000000000000000e+02,6.952659999999999627e+02,4.650880000000000223e+02,3.792360000000000468e+02,2.947359999999999900e+02,2.102359999999999900e+02,1.419599999999999795e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806064574998495686e+01,6.831430785008851103e+01,6.090000000000000000e+02,6.956039999999999281e+02,4.650880000000000223e+02,3.795739999999999554e+02,2.943979999999999677e+02,2.102359999999999900e+02,1.419599999999999795e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806062881588474056e+01,6.831440872931960939e+01,6.100000000000000000e+02,6.959420000000000073e+02,4.654259999999999877e+02,3.795739999999999554e+02,2.943979999999999677e+02,2.105739999999999839e+02,1.419599999999999795e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806060978520851279e+01,6.831449845989081382e+01,6.110000000000000000e+02,6.962799999999999727e+02,4.657640000000000668e+02,3.792360000000000468e+02,2.950740000000000123e+02,2.102359999999999900e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806059329085576337e+01,6.831459833798437842e+01,6.120000000000000000e+02,6.966179999999999382e+02,4.657640000000000668e+02,3.788979999999999677e+02,2.954119999999999777e+02,2.102359999999999900e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806057149703879361e+01,6.831466943618592325e+01,6.130000000000000000e+02,6.966179999999999382e+02,4.677920000000000300e+02,3.788979999999999677e+02,2.954119999999999777e+02,2.098979999999999961e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806055012073068156e+01,6.831474775448329240e+01,6.140000000000000000e+02,6.969560000000000173e+02,4.674539999999999509e+02,3.785600000000000591e+02,2.960879999999999654e+02,2.095600000000000023e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.036199999999999477e+01,nan
7.806052887516564454e+01,6.831482731894551819e+01,6.150000000000000000e+02,6.972939999999999827e+02,4.674539999999999509e+02,3.792360000000000468e+02,2.964259999999999877e+02,2.098979999999999961e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.036199999999999477e+01,nan
7.806050757188390321e+01,6.831490643476743685e+01,6.160000000000000000e+02,6.976319999999999482e+02,4.674539999999999509e+02,3.792360000000000468e+02,2.967640000000000100e+02,2.102359999999999900e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806048541503199090e+01,6.831497997828373059e+01,6.170000000000000000e+02,6.979699999999999136e+02,4.674539999999999509e+02,3.795739999999999554e+02,2.967640000000000100e+02,2.102359999999999900e+02,1.412839999999999918e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806046204862913385e+01,6.831504346366112657e+01,6.180000000000000000e+02,6.983079999999999927e+02,4.671160000000000423e+02,3.802500000000000000e+02,2.971019999999999754e+02,2.102359999999999900e+02,1.412839999999999918e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806043913561143199e+01,6.831510336503727387e+01,6.190000000000000000e+02,6.986459999999999582e+02,4.674539999999999509e+02,3.799120000000000346e+02,2.971019999999999754e+02,2.105739999999999839e+02,1.412839999999999918e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806042235072445123e+01,6.831520419337026340e+01,6.200000000000000000e+02,6.986459999999999582e+02,4.681299999999999955e+02,3.799120000000000346e+02,2.971019999999999754e+02,2.109119999999999777e+02,1.416219999999999857e+02,1.024140000000000015e+02,5.002400000000000091e+01,nan
7.806040119128859089e+01,6.831528397438673039e+01,6.210000000000000000e+02,6.989839999999999236e+02,4.681299999999999955e+02,3.799120000000000346e+02,2.974399999999999977e+02,2.112500000000000000e+02,1.416219999999999857e+02,1.027519999999999953e+02,5.002400000000000091e+01,nan
7.806037803597016023e+01,6.831534994134085537e+01,6.220000000000000000e+02,6.993220000000000027e+02,4.681299999999999955e+02,3.819400000000000546e+02,2.967640000000000100e+02,2.109119999999999777e+02,1.419599999999999795e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806035503180713420e+01,6.831541670001271882e+01,6.230000000000000000e+02,6.996599999999999682e+02,4.684680000000000177e+02,3.819400000000000546e+02,2.964259999999999877e+02,2.109119999999999777e+02,1.419599999999999795e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806033606493569721e+01,6.831550676951933099e+01,6.240000000000000000e+02,6.999979999999999336e+02,4.684680000000000177e+02,3.822779999999999632e+02,2.950740000000000123e+02,2.105739999999999839e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.069999999999999574e+01,nan
7.806031960082015075e+01,6.831560861687469810e+01,6.250000000000000000e+02,7.003360000000000127e+02,4.688059999999999832e+02,3.822779999999999632e+02,2.954119999999999777e+02,2.102359999999999900e+02,1.419599999999999795e+02,1.027519999999999953e+02,5.069999999999999574e+01,nan
7.806029971354118402e+01,6.831569600853298141e+01,6.260000000000000000e+02,7.006739999999999782e+02,4.688059999999999832e+02,3.826160000000000423e+02,2.954119999999999777e+02,2.095600000000000023e+02,1.419599999999999795e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806027921872144759e+01,6.831577995126339431e+01,6.270000000000000000e+02,7.010119999999999436e+02,4.691440000000000623e+02,3.819400000000000546e+02,2.954119999999999777e+02,2.109119999999999777e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806026330400543145e+01,6.831587276421524280e+01,6.280000000000000000e+02,7.010119999999999436e+02,4.694819999999999709e+02,3.805880000000000223e+02,2.954119999999999777e+02,2.112500000000000000e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806025926703513562e+01,6.831599666922947733e+01,6.290000000000000000e+02,7.013500000000001364e+02,4.694819999999999709e+02,3.832920000000000300e+02,2.957500000000000000e+02,2.115879999999999939e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806024013935964945e+01,6.831608793894029930e+01,6.300000000000000000e+02,7.016879999999999882e+02,4.698200000000000500e+02,3.832920000000000300e+02,2.957500000000000000e+02,2.112500000000000000e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806022424412036287e+01,6.831619200806284198e+01,6.310000000000000000e+02,7.020259999999999536e+02,4.701579999999999586e+02,3.836299999999999955e+02,2.960879999999999654e+02,2.112500000000000000e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806020481501447250e+01,6.831627975145352138e+01,6.320000000000000000e+02,7.023639999999999191e+02,4.701579999999999586e+02,3.839680000000000177e+02,2.960879999999999654e+02,2.119259999999999877e+02,1.422980000000000018e+02,1.027519999999999953e+02,5.036199999999999477e+01,nan
7.806018754760756906e+01,6.831637801350709083e+01,6.330000000000000000e+02,7.013500000000001364e+02,4.704960000000000377e+02,3.822779999999999632e+02,2.974399999999999977e+02,2.119259999999999877e+02,1.426359999999999957e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806016740650019869e+01,6.831646359127920221e+01,6.340000000000000000e+02,7.016879999999999882e+02,4.708340000000000032e+02,3.819400000000000546e+02,2.964259999999999877e+02,2.119259999999999877e+02,1.426359999999999957e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806014733592668620e+01,6.831654999496112168e+01,6.350000000000000000e+02,7.020259999999999536e+02,4.708340000000000032e+02,3.819400000000000546e+02,2.984540000000000077e+02,2.119259999999999877e+02,1.426359999999999957e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806012667968863639e+01,6.831663311584230769e+01,6.360000000000000000e+02,7.020259999999999536e+02,4.711720000000000255e+02,3.819400000000000546e+02,2.991299999999999955e+02,2.119259999999999877e+02,1.422980000000000018e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806010714634689407e+01,6.831672234260432219e+01,6.370000000000000000e+02,7.023639999999999191e+02,4.715099999999999909e+02,3.849819999999999709e+02,2.991299999999999955e+02,2.119259999999999877e+02,1.422980000000000018e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806008743273540063e+01,6.831681016829283237e+01,6.380000000000000000e+02,7.023639999999999191e+02,4.715099999999999909e+02,3.843059999999999832e+02,2.987919999999999732e+02,2.119259999999999877e+02,1.419599999999999795e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806006559862939298e+01,6.831688593979284008e+01,6.390000000000000000e+02,7.027020000000001119e+02,4.725240000000000578e+02,3.843059999999999832e+02,2.987919999999999732e+02,2.119259999999999877e+02,1.419599999999999795e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806004458339373286e+01,6.831696513387865366e+01,6.400000000000000000e+02,7.030399999999999636e+02,4.721859999999999786e+02,3.843059999999999832e+02,2.991299999999999955e+02,2.122639999999999816e+02,1.419599999999999795e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806003124907793733e+01,6.831707787823697231e+01,6.410000000000000000e+02,7.033779999999999291e+02,4.721859999999999786e+02,3.846440000000000623e+02,2.984540000000000077e+02,2.126020000000000039e+02,1.422980000000000018e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.806001133137445436e+01,6.831716087509914814e+01,6.420000000000000000e+02,7.037160000000000082e+02,4.725240000000000578e+02,3.846440000000000623e+02,2.987919999999999732e+02,2.126020000000000039e+02,1.422980000000000018e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.805999191183811092e+01,6.831724936846529772e+01,6.430000000000000000e+02,7.037160000000000082e+02,4.728619999999999663e+02,3.849819999999999709e+02,2.987919999999999732e+02,2.126020000000000039e+02,1.422980000000000018e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.805998034315004475e+01,6.831736515073041005e+01,6.440000000000000000e+02,7.040540000000000873e+02,4.728619999999999663e+02,3.849819999999999709e+02,2.977779999999999632e+02,2.132779999999999916e+02,1.426359999999999957e+02,1.030899999999999892e+02,5.036199999999999477e+01,nan
7.805996372346150736e+01,6.831745800882436015e+01,6.450000000000000000e+02,7.043919999999999391e+02,4.732000000000000455e+02,3.853200000000000500e+02,2.984540000000000077e+02,2.129399999999999977e+02,1.426359999999999957e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805994927087746760e+01,6.831756475685165242e+01,6.460000000000000000e+02,7.047300000000000182e+02,4.735379999999999541e+02,3.853200000000000500e+02,2.991299999999999955e+02,2.109119999999999777e+02,1.422980000000000018e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805992720257503947e+01,6.831763878432481363e+01,6.470000000000000000e+02,7.050679999999999836e+02,4.735379999999999541e+02,3.856579999999999586e+02,2.998059999999999832e+02,2.109119999999999777e+02,1.422980000000000018e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805990733605784726e+01,6.831772623635946218e+01,6.480000000000000000e+02,7.050679999999999836e+02,4.738760000000000332e+02,3.859960000000000377e+02,2.981159999999999854e+02,2.109119999999999777e+02,1.422980000000000018e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805988793140900839e+01,6.831781612728276798e+01,6.490000000000000000e+02,7.054060000000000628e+02,4.738760000000000332e+02,3.873480000000000700e+02,2.981159999999999854e+02,2.109119999999999777e+02,1.422980000000000018e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805986741828627373e+01,6.831789908643447973e+01,6.500000000000000000e+02,7.057439999999999145e+02,4.742139999999999986e+02,3.873480000000000700e+02,2.984540000000000077e+02,2.109119999999999777e+02,1.422980000000000018e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805984279444876961e+01,6.831795118420306778e+01,6.510000000000000000e+02,7.060819999999999936e+02,4.745520000000000209e+02,3.876859999999999786e+02,2.984540000000000077e+02,2.132779999999999916e+02,1.422980000000000018e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805981950950858561e+01,6.831801315973019939e+01,6.520000000000000000e+02,7.064199999999999591e+02,4.745520000000000209e+02,3.876859999999999786e+02,2.987919999999999732e+02,2.139539999999999793e+02,1.426359999999999957e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805980058081848938e+01,6.831810537659963245e+01,6.530000000000000000e+02,7.067580000000000382e+02,4.748899999999999864e+02,3.880240000000000578e+02,2.987919999999999732e+02,2.139539999999999793e+02,1.426359999999999957e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805978196396543467e+01,6.831819903204164746e+01,6.540000000000000000e+02,7.070960000000000036e+02,4.752280000000000655e+02,3.880240000000000578e+02,2.987919999999999732e+02,2.139539999999999793e+02,1.426359999999999957e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805976300944361412e+01,6.831829112162786544e+01,6.550000000000000000e+02,7.070960000000000036e+02,4.762419999999999618e+02,3.883619999999999663e+02,2.991299999999999955e+02,2.139539999999999793e+02,1.426359999999999957e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805974196473769666e+01,6.831836998226829394e+01,6.560000000000000000e+02,7.074339999999999691e+02,4.762419999999999618e+02,3.887000000000000455e+02,2.991299999999999955e+02,2.139539999999999793e+02,1.429739999999999895e+02,1.034279999999999973e+02,5.036199999999999477e+01,nan
7.805972173223798904e+01,6.831845264147301577e+01,6.570000000000000000e+02,7.091240000000000236e+02,4.762419999999999618e+02,3.887000000000000455e+02,3.014959999999999809e+02,2.142920000000000016e+02,1.429739999999999895e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805970714926888832e+01,6.831855083522111727e+01,6.580000000000000000e+02,7.091240000000000236e+02,4.759039999999999964e+02,3.887000000000000455e+02,3.011579999999999586e+02,2.142920000000000016e+02,1.426359999999999957e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805968369784447702e+01,6.831861357481147934e+01,6.590000000000000000e+02,7.091240000000000236e+02,4.762419999999999618e+02,3.890379999999999541e+02,2.994679999999999609e+02,2.142920000000000016e+02,1.426359999999999957e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805965912796489192e+01,6.831866325209799129e+01,6.600000000000000000e+02,7.091240000000000236e+02,4.775939999999999941e+02,3.887000000000000455e+02,3.001440000000000055e+02,2.142920000000000016e+02,1.426359999999999957e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805963864056515433e+01,6.831874726805946807e+01,6.610000000000000000e+02,7.094620000000001028e+02,4.775939999999999941e+02,3.883619999999999663e+02,2.998059999999999832e+02,2.142920000000000016e+02,1.429739999999999895e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805961786950726378e+01,6.831882948014808221e+01,6.620000000000000000e+02,7.094620000000001028e+02,4.772559999999999718e+02,3.887000000000000455e+02,2.998059999999999832e+02,2.146299999999999955e+02,1.429739999999999895e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805959773615379049e+01,6.831891530261026446e+01,6.630000000000000000e+02,7.094620000000001028e+02,4.775939999999999941e+02,3.893760000000000332e+02,3.001440000000000055e+02,2.146299999999999955e+02,1.429739999999999895e+02,1.037659999999999911e+02,5.036199999999999477e+01,nan
7.805957663526304202e+01,6.831899559919450837e+01,6.640000000000000000e+02,7.097999999999999545e+02,4.775939999999999941e+02,3.890379999999999541e+02,3.001440000000000055e+02,2.146299999999999955e+02,1.433119999999999834e+02,1.037659999999999911e+02,5.069999999999999574e+01,nan
